,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
66,Insly Ltd,FinTech,"B2B,",35,? 113.1K,? 731.8K,2013,https://www.insly.com/en/
67,,,B2B2C,,,,,
68,SkySelect,Transportation,B2B,14,? 103.3K,? 280.3K,2017,www.skyselect.com
69,,& Logistics,,,,,,
70,Turnit,TravelTech,"B2B, B2G,",37,? 99.5K,? 604.7K,2014,www.turnit.com
71,,,B2B2C,,,,,
72,Burfa,CyberTech,-,23,? 97.4K,? 3.3M,2013,https://burfa.com/
73,Auve,Transportation,"B2B,",26,? 95.3K,? 30.1K,2017,auve.tech
74,,& Logistics,B2B2C,,,,,
75,Klaus,Business,"B2B, B2C",16,? 93.3K,? 147.9K,2018,www.klausapp.com
76,,software & HR,,,,,,
77,NEXD,AdTech &,"B2B,",19,? 92.3K,? 193.8K,2015,https://nexd.com
78,,Creative Tech,B2B2C,,,,,
79,Jobbatical,Business,B2B2C,17,? 88.5K,? 206.5K,2014,https://jobbatical.com/
80,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
81,,,model,count 3Q,taxes 3Q,3Q,founded,
82,Devolon,FinTech,"B2B, B2C",15,? 86.8K,? 17.5K,2014,-
83,Tuum,FinTech,B2B,25,? 84K,? 176.4K,2019,https://tuumplatform.com/
84,Planet42,FinTech,"B2C,",10,? 83.4K,? 86.5K,2017,www.planet42.com
85,,,B2B2C,,,,,
86,MINDTITAN,Business,B2B,21,? 83K,? 225.1K,2016,www.mindtitan.com
87,,software & HR,,,,,,
88,Polybius,FinTech,B2C,17,? 82.9K,? 276.7K,2018,https://osom.finance
89,Hepta,CleanTech,B2B,32,? 79.5K,? 140.4K,2017,https://heptaairborne.com
90,Salv,FinTech,B2B,22,? 79.4K,? 34.6K,2018,www.salv.com
91,EstateGuru,FinTech,"B2B, B2C,",21,? 78.3K,-,2013,https://estateguru.co
92,,,B2B2C,,,,,
93,Eurora Solutions,Business,"B2B, B2C",15,? 77.7K,? 43.5K,2018,www.eurora.com
94,,software & HR,,,,,,
95,Nevercode,Business,B2B,16,? 77.2K,? 729.4K,2015,https://codemagic.io
96,,software & HR,,,,,,
97,Snackable,Communication,-,11,? 75.9K,? 832.4K,2019,https://www.snackable.ai/
98,Area9 Rhapsode,EdTech,"B2B, B2G,",22,? 75.4K,? 198.7K,2021,https://area9lyceum.com
99,,,B2B2C,,,,,
100,Lingvist,EdTech,B2C,19,? 74.6K,? 645.6K,2013,http://lingvist.io/
101,Agileworks,Business,-,21,? 74.2K,? 208.7K,2011,https://www.agileworks.eu/
102,,software & HR,,,,,,
103,Agrello,Business,"B2B, B2C,",12,? 72.3K,? 20.5K,2017,https://www.agrello.io
104,,software & HR,B2B2C,,,,,
105,SensusQ,Communication,B2G,10,? 72.1K,? 12.7K,2020,www.sensusq.com
106,REBELROAM OU,CyberTech,"B2B,",13,? 70.9K,? 336.7K,2015,www.rebelroam.com
107,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
108,,,model,count 3Q,taxes 3Q,3Q,founded,
109,Warren,Communication,"B2B,",12,? 70.2K,? 46.9K,2012,https://warren.io
110,,,B2B2C,,,,,
111,Weekdone,Business,B2B,19,? 68.5K,? 232.7K,2012,weekdone.com
112,,software & HR,,,,,,
113,Bisly,PropTech &,B2B,13,? 68K,? 454.4K,2011,www.bisly.com
114,,Construction,,,,,,
115,MCF,Communication,B2B,12,? 67.3K,? 86.4K,2016,https://greenergydatacenters.com/
116,meetFrank,Business,"B2B,",18,? 66.4K,? 163.2K,2017,https://www.meetfrank.com/
117,,software & HR,B2B2C,,,,,
118,ESTO,FinTech,B2B2C,52,? 65.3K,? 225.8K,2017,https://esto.ee
119,Atomic Wallet,FinTech,B2C,5,? 65.2K,? 3M,2018,https://atomicwallet.io/
120,Shopz.com,Consumer,B2B,15,? 63.8K,? 45.7K,2020,www.shopz.com
121,,products and,,,,,,
122,,services,,,,,,
123,GScan,Advanced,B2G,22,? 63.1K,? 34K,2018,https://gscan.eu
124,,Manufacturing,,,,,,
125,,& Industry,,,,,,
126,Synctuition OU,"HealthTech, Life","B2B, B2C",19,? 62.6K,? 3.1M,2016,www.synctuition.com
127,,sciences &,,,,,,
128,,Wellness,,,,,,
129,Fractory,Advanced,"B2B, B2C",17,? 62.6K,? 515.2K,2017,fractory.com
130,,Manufacturing,,,,,,
131,,& Industry,,,,,,
132,MRP Easy,Business,B2B,11,? 62.3K,? 450.5K,2014,www.mrpeasy.com
133,,software & HR,,,,,,
134,Eziil Production,Advanced,B2B,22,? 61K,? 135.2K,2016,www.eziil.com
135,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
136,,,model,count 3Q,taxes 3Q,3Q,founded,
137,MotherLink,AdTech &,B2B,18,? 59K,? 773.7K,2017,https://motherlink.io
138,,Creative Tech,,,,,,
139,NodeSWAT,Business,-,16,? 58.3K,? 266.7K,2012,https://nodeswat.com/
140,,software & HR,,,,,,
141,Bob W,TravelTech,"B2B, B2C",13,? 57.4K,? 157.9K,2018,bobw.co
142,1oT,Communication,B2B,17,? 57.2K,? 231K,2016,http://1oT.com/
143,Pocopay,FinTech,-,14,? 57.1K,? 445.7K,2014,http://www.pocopay.com/
144,Paywerk,FinTech,"B2B, B2C,",6,? 55.2K,? 69.8K,2021,https://paywerk.co
145,,,B2B2C,,,,,
146,Digital Sputnik,AdTech &,"B2B, B2C",20,? 53.7K,? 124K,2014,www.digitalsputnik.com
147,,Creative Tech,,,,,,
148,Fitlap OU,"HealthTech, Life",B2C,10,? 53.1K,? 177.4K,2015,https://fitlap.ee
149,,sciences &,,,,,,
150,,Wellness,,,,,,
151,3Commas,FinTech,"B2B, B2C,",10,? 50.8K,? 716.7K,2016,https://3commas.io/
152,,,B2B2C,,,,,
153,Roofit.solar,CleanTech,"B2B, B2C,",19,? 50.7K,? 571.4K,2016,https://roofit.solar
154,,,B2B2C,,,,,
155,Wolf3D,Gaming,"B2B,",11,? 50.3K,? 41K,2014,www.wolf3d.io
156,,,B2B2C,,,,,
157,Dashbird,Business,-,9,? 49.4K,? 403.2K,2017,https://dashbird.io/
158,,software & HR,,,,,,
159,Viveo Health,"HealthTech, Life","B2B, B2C",21,? 49.4K,-,2017,www.viveohealth.com
160,,sciences &,,,,,,
161,,Wellness,,,,,,
162,Qminder,Business,B2B,14,? 48.8K,? 244.2K,2011,qminder.com
163,,software & HR,,,,,,
164,Clickwork Games,Gaming,-,11,? 48.3K,? 437.1K,2019,https://clickworkgames.com/
165,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
166,,,model,count 3Q,taxes 3Q,3Q,founded,
167,Outfunnel,AdTech &,B2B,9,? 48.1K,? 47.4K,2018,https://outfunnel.com
168,,Creative Tech,,,,,,
169,Salto,Communication,C2C,16,? 47.5K,? 205.8K,2017,https://salto.co/
170,CoinMetro Group OU,FinTech,"C2C, B2C",12,? 47.2K,-,2018,https://coinmetro.com/
171,SPEAKLY,EdTech,"B2B, B2C",14,? 45.8K,? 68.9K,2018,https://www.speakly.me
172,Uku,Consumer,"B2B,",12,? 45K,? 224K,2017,getuku.com
173,,products and,B2B2C,,,,,
174,,services,,,,,,
175,KappaZeta,SpaceTech,"B2B, B2G",16,? 44.9K,? 158.7K,2015,www.kappazeta.ee
176,SportID,"HealthTech, Life","B2B, B2C",17,? 44.7K,? 201.3K,2012,www.stebby.eu
177,,sciences &,,,,,,
178,,Wellness,,,,,,
179,Credy,FinTech,B2C,12,? 44.6K,? 1.2M,2015,www.credy.com
180,LightCode Photonics,Advanced,B2B,17,? 43.8K,? 869,2020,www.lightcodephotonics.com
181,,Manufacturing,,,,,,
182,,& Industry,,,,,,
183,Brainbase,Business,B2B,20,? 43.7K,? 168.7K,2016,https://www.brainbase.com/
184,,software & HR,,,,,,
185,Car Rental Gateway,TravelTech,B2B,35,? 42.7K,? 229.1K,2016,https://www.carrentalgateway.com/
186,,,,,,,,titanium-mobility/
187,Speys,Transportation,B2B,7,? 42.5K,? 509.9K,2016,https://www.speys.com/
188,,& Logistics,,,,,,
189,Thinnect,Communication,B2B,14,? 42K,? 34.4K,2015,www.thinnect.com
190,Timbeter,Advanced,-,15,? 41.4K,? 37.7K,2013,http://www.timbeter.com/
191,,Manufacturing,,,,,,
192,,& Industry,,,,,,
193,GlobalReader,Advanced,B2B,12,? 40.4K,? 190.8K,2014,www.globalreader.eu
194,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
195,,,model,count 3Q,taxes 3Q,3Q,founded,
196,,& Industry,,,,,,
197,Lydian,AdTech &,"B2B,",12,? 39.7K,? 50.4K,2018,getlydian.com
198,,Creative Tech,B2B2C,,,,,
199,Opiq,EdTech,"B2B,",16,? 39.7K,? 267.2K,2013,http://www.opiq.ee
200,,,B2B2C,,,,,
201,VIVITA International OU,EdTech,B2C,11,? 39.6K,? 4.3K,2018,www.vivita.co
202,ParcelSea,Transportation,"B2B, B2C,",7,? 39.2K,? 52.6K,2020,https://parcelsea.com/en
203,,& Logistics,B2B2C,,,,,
204,Pactum AI OU,Business,"B2B, B2C,",9,? 38.9K,? 20K,2019,www.pactum.com
205,,software & HR,B2B2C,,,,,
206,upitech,"HealthTech, Life",-,10,? 38.6K,? 205.6K,2014,http://www.upitech.ee/
207,,sciences &,,,,,,
208,,Wellness,,,,,,
209,Smaily email marketing,Business,"B2C,",11,? 38.6K,? 225.7K,2015,https://smaily.com
210,and automation,software & HR,B2B2C,,,,,
211,Eurostep Digital,FinTech,B2B,6,? 38.2K,? 7.8K,2017,www.eurostepdigital.com
212,Clanbeat,EdTech,"B2B, B2G",9,? 37.4K,? 580,2018,clanbeat.com
213,UBIK Solutions,CleanTech,"B2B, B2C,",9,? 36.1K,? 70.7K,2011,www.ubiksolutions.eu
214,,,B2B2C,,,,,
215,HUGO.legal,Business,"B2B, C2C",22,? 36.1K,? 221.5K,2015,www.hugo.legal
216,,software & HR,,,,,,
217,Teamscope,Business,B2B,7,? 35.4K,? 43.9K,2015,https://teamscope.io
218,,software & HR,,,,,,
219,Advendor,AdTech &,-,12,? 34.9K,? 526.4K,2014,https://advendor.net/
220,,Creative Tech,,,,,,
221,Brightspark,Business,B2B,10,? 34.8K,? 47.2K,2011,https://lexi.market
222,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
223,,,model,count 3Q,taxes 3Q,3Q,founded,
224,Evocon OU,Advanced,B2B,15,? 34.6K,? 188.9K,2016,www.evocon.com
225,,Manufacturing,,,,,,
226,,& Industry,,,,,,
227,UpSteam,CleanTech,"B2B, B2C",22,? 34.5K,? 115.6K,2017,https://www.upsteam.ee/eng.html
228,voog,Business,-,7,? 32.5K,? 165.7K,2011,https://www.voog.com/en
229,,software & HR,,,,,,
230,Aeon Must Die! by,Gaming,"B2B, B2C,",7,? 32.4K,? 99.5K,2016,http://limestone-games.com
231,Limestone Games Plc,,B2B2C,,,,,
232,Lightyear,FinTech,-,4,? 32.1K,-,2021,https://golightyear.com/
233,FleetGuru,Business,B2B,5,? 31.9K,? 12.9K,2020,fleetguru.app
234,,software & HR,,,,,,
235,Sentinel dVPN,CyberTech,B2C,6,? 31.8K,? 194.3K,2021,https://sentinel.co
236,Fairown,FinTech,B2B,9,? 31.6K,-,2018,www.fairown.com
237,Scanbro,Advanced,B2B,6,? 30.7K,? 29K,2017,https://scanbro.com
238,,Manufacturing,,,,,,
239,,& Industry,,,,,,
240,Lokimo,TravelTech,B2B2C,6,? 30.3K,? 22.5K,2017,www.lokimo.ee
241,Bankish,FinTech,B2B,5,? 27.5K,? 44.8K,2017,www.bankish.eu
242,Cachet,FinTech,B2B2C,7,? 27.4K,-,2018,www.cachet.me
243,HIGH MOBILITY,Transportation,B2B2C,6,? 27.2K,? 77K,2013,https://high-mobility.com/
244,,& Logistics,,,,,,
245,Rexplorer,CleanTech,"B2B, B2C",7,? 27.2K,? 45.6K,2020,https://www.rexplorer.ee/
246,ViisTek Media OU,AdTech &,"B2C,",6,? 26.4K,? 372.5K,2012,http://www.viistek.com/
247,,Creative Tech,B2B2C,,,,,
248,So.Fa.Dog,AdTech &,"B2B,",12,? 26.3K,? 19.9K,2020,https://so.fa.dog
249,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
250,,,model,count 3Q,taxes 3Q,3Q,founded,
251,ProBit Exchange,FinTech,"B2B, B2C",8,? 25.6K,-,2020,www.probit.com
252,Liigu,TravelTech,B2C,12,? 24.7K,? 875.7K,2021,https://liigu.me
253,Companio (formerly Your,Business,B2B,8,? 24.4K,? 271.9K,2018,https://companio.co
254,Company In Estonia),software & HR,,,,,,
255,FeelingStream,Business,"B2B,",36,? 24.2K,? 96.1K,2015,https://www.feelingstream.com
256,,software & HR,B2B2C,,,,,
257,Sentinel,CyberTech,"B2B, B2G",8,? 24.2K,-,2018,https://thesentinel.ai
258,Crowdestate,FinTech,"B2B, B2C",6,? 23.7K,? 294.8K,2019,www.crowdestate.eu
259,Remato,PropTech &,B2B,9,? 23.3K,? 33.4K,2018,https://remato.com
260,,Construction,,,,,,
261,Elsavie,"HealthTech, Life","B2B, B2C",8,? 23K,? 82.7K,2020,www.elsavie.com
262,,sciences &,,,,,,
263,,Wellness,,,,,,
264,Mobinner,AdTech &,"B2B, B2C",3,? 23K,? 459.6K,2017,https://mobinner.com
265,,Creative Tech,,,,,,
266,99math,EdTech,"B2C,",8,? 23K,-,2019,www.99math.com
267,,,B2B2C,,,,,
268,Machineric,Business,B2B,8,? 22.9K,? 14K,2020,https://machineric.com
269,,software & HR,,,,,,
270,Resys,FinTech,-,6,? 21.8K,? 36.4K,2016,http://www.resys.io/
271,Bikeep,Transportation,"B2B, B2G,",14,? 21.7K,? 237.2K,2012,http://bikeep.com
272,,& Logistics,B2B2C,,,,,
273,Siffi,"HealthTech, Life","B2B,",7,? 21K,? 111.4K,2018,www.siffi.com
274,,sciences &,B2B2C,,,,,
275,,Wellness,,,,,,
276,IMEPILT STUDIOS,Communication,B2B2C,11,? 21K,? 2.5K,2017,www.imepilt.com
277,FoodDocs,AgTech &,B2B,7,? 20.9K,? 28.8K,2017,www.fooddocs.com
278,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
279,,,model,count 3Q,taxes 3Q,3Q,founded,
280,,FoodTech,,,,,,
281,TEXTA OU,Communication,"B2B, B2G",7,? 20.8K,? 29K,2016,www.texta.ee
282,Gratitude Services,Consumer,"B2B, B2C",11,? 20.8K,? 17.6K,2019,https://gratitudeservices.com
283,,products and,,,,,,
284,,services,,,,,,
285,Patchstack,CyberTech,B2B,4,? 20.7K,? 72.2K,2017,https://www.patchstack.com/
286,Autobahn,Transportation,"B2B,",5,? 19.5K,? 65.3K,2013,www.autobahn.tech
287,,& Logistics,B2B2C,,,,,
288,Modern Mobility,Transportation,"B2G, B2C",8,? 19.4K,? 80.4K,2018,https://www.modernmobility.eu/
289,,& Logistics,,,,,,
290,Marduk Technologies,SpaceTech,"B2B, B2G",8,? 18.6K,? 26K,2016,www.marduk.ee
291,Parcelfellow,Transportation,B2B2C,12,? 18.5K,? 178.2K,2014,www.parcelfellows.com
292,,& Logistics,,,,,,
293,BHC Laboratory,CyberTech,-,5,? 17.9K,? 306.2K,2012,https://www.bhclab.com/
294,Avokaado,Business,"B2B, B2C",5,? 17.6K,? 24.2K,2015,www.avokaado.com
295,,software & HR,,,,,,
296,Vegvisir,Advanced,"B2B, B2G",1,? 17.5K,? 65.9K,2021,https://vegvisir.ee
297,,Manufacturing,,,,,,
298,,& Industry,,,,,,
299,Antegenes,"HealthTech, Life","B2B, B2C,",8,? 17.4K,-,2018,www.antegenes.com
300,,sciences &,B2B2C,,,,,
301,,Wellness,,,,,,
302,Citybee,Transportation,B2C,8,? 17.4K,? 1.2M,2019,www.citybee.ee
303,,& Logistics,,,,,,
304,shoproller,AdTech &,-,4,? 17.3K,? 80.7K,2012,http://www.shoproller.ee/
305,,Creative Tech,,,,,,
306,Gridio,CleanTech,"B2C,",5,? 17.2K,? 10.6K,2018,https://gridio.io/en
307,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
308,,,model,count 3Q,taxes 3Q,3Q,founded,
309,HUUM,Consumer,-,12,? 17.2K,? 391.5K,2013,http://huum.eu/
310,,products and,,,,,,
311,,services,,,,,,
312,Mothership,FinTech,"B2B, B2C",3,? 17.1K,? 306,2017,https://mothership.cx
313,NEURISIUM,Advanced,B2B,5,? 17K,? 8.1K,2017,www.neurisium.com
314,,Manufacturing,,,,,,
315,,& Industry,,,,,,
316,Omniwire Estonia,FinTech,B2B2C,9,? 16.9K,-,2020,omniwire.com
317,Worksup,AdTech &,"B2B, B2G",5,? 16.8K,? 53K,2018,https://www.worksup.com/
318,,Creative Tech,,,,,,
319,hi.com,FinTech,"B2B, B2C,",6,? 16.6K,? 830.1K,2020,hi.com
320,,,B2B2C,,,,,
321,Teamweek,Business,-,3,? 16.5K,? 407.7K,2017,https://teamweek.com/
322,,software & HR,,,,,,
323,Salto X,FinTech,B2B2C,4,? 16.5K,? 60.3K,2021,www.saltox.co
324,Promoty,AdTech &,B2B,8,? 15.8K,? 27.1K,2017,https://www.promoty.io
325,,Creative Tech,,,,,,
326,Fyma OU,PropTech &,"B2B, B2G",4,? 15.6K,? 5.2K,2017,www.fyma.ai
327,,Construction,,,,,,
328,WePower,CleanTech,-,2,? 15.6K,-,2018,https://wepower.network/
329,Envoice,FinTech,-,8,? 15.5K,? 57.1K,2015,https://envoice.eu/et/
330,Moderan Solutions,PropTech &,B2B,6,? 15.3K,? 21.7K,2015,https://www.moderansolutions.com
331,,Construction,,,,,,
332,ProcurementFlow.com,Business,B2B,3,? 15K,? 4.8K,2019,https://www.procurementflow.com/
333,,software & HR,,,,,,
334,Viseven,Business,-,6,? 14.9K,? 3.7M,2014,https://viseven.com
335,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
336,,,model,count 3Q,taxes 3Q,3Q,founded,
337,Mercury Cash,FinTech,B2B2C,5,? 14.9K,-,2019,https://www.mercury.cash/
338,Ampher Technologies,CleanTech,B2B2C,7,? 14.9K,? 2.8K,2018,www.amphertech.com
339,Vespia,CyberTech,B2B,7,? 14.9K,? 12.8K,2020,https://vespia.io/
340,Degritter,Consumer,B2B2C,7,? 14.7K,? 506.4K,2015,https://degritter.com
341,,products and,,,,,,
342,,services,,,,,,
343,Dermtest OU,"HealthTech, Life","B2B, B2G,",4,? 14.5K,? 16.5K,2013,www.dermtest.com
344,,sciences &,B2B2C,,,,,
345,,Wellness,,,,,,
346,Mentornaut,EdTech,B2C,9,? 14.1K,? 16.3K,2020,https://mentornaut.ee
347,Solarstone,CleanTech,"B2B, B2C,",12,? 13.9K,? 457K,2015,https://solarstone.com
348,,,B2B2C,,,,,
349,Rendin,PropTech &,"B2C,",6,? 13.8K,? 18.5K,2019,www.rendin.co
350,,Construction,B2B2C,,,,,
351,R8 TECHNOLOGIES,PropTech &,B2B,8,? 13.8K,? 48.3K,2017,https://r8tech.io/
352,,Construction,,,,,,
353,Montonio,FinTech,"B2B,",6,? 13.8K,? 7.4K,2018,https://montonio.com/
354,,,B2B2C,,,,,
355,Paul-Tech,AgTech &,B2B,5,? 13.8K,? 22.3K,2019,https://paul-tech.com/
356,,FoodTech,,,,,,
357,makeitneutral,CleanTech,"B2B, B2C,",7,? 13.7K,? 10.4K,2021,makeitneutral.org
358,,,B2B2C,,,,,
359,Hausing,PropTech &,"B2B, B2C,",6,? 13.7K,? 11.4K,2017,www.hausing.ee
360,,Construction,B2B2C,,,,,
361,Rephop,FinTech,B2B,2,? 13.7K,? 42.2K,2013,https://www.rephop.com/
362,Supervisely,Business,B2B,3,? 13.3K,? 193.3K,2020,https://supervise.ly
363,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
364,,,model,count 3Q,taxes 3Q,3Q,founded,
365,Fintech-Market,FinTech,"B2B,",6,? 13.1K,? 91.5K,2018,https://www.fintech-market.com
366,,,B2B2C,,,,,
367,Upty,Consumer,B2C,20,? 13.1K,-,2018,upty.ee
368,,products and,,,,,,
369,,services,,,,,,
370,Modash,AdTech &,B2B,8,? 13.1K,? 200,2018,https://www.modash.io/
371,,Creative Tech,,,,,,
372,Haut.AI,"HealthTech, Life","B2B,",3,? 12.9K,? 357.6K,2018,https://haut.ai/
373,,sciences &,B2B2C,,,,,
374,,Wellness,,,,,,
375,Yanu,Consumer,"B2B, B2C",3,? 12.8K,-,2018,https://yanu.ai
376,,products and,,,,,,
377,,services,,,,,,
378,InstaComm,Business,B2B,4,? 12.8K,? 533.7K,2019,https://instacomm.de/
379,,software & HR,,,,,,
380,VideoCV OU,Business,B2B,5,? 12.8K,? 9.2K,2016,https://videocv.io/en
381,,software & HR,,,,,,
382,Excipio,Business,-,3,? 12.6K,? 41.3K,2012,http://www.benuevo.com/
383,,software & HR,,,,,,
384,Fusebox,CleanTech,"B2B,",3,? 12.2K,? 24.4K,2014,www.fusebox.energy
385,,,B2B2C,,,,,
386,MyDello,Transportation,B2B,4,? 12.1K,? 586K,2018,MyDello.com
387,,& Logistics,,,,,,
388,Geneto,"HealthTech, Life","B2C,",5,? 12K,? 9.4K,2016,https://geneto.com/
389,,sciences &,B2B2C,,,,,
390,,Wellness,,,,,,
391,Snabb,Business,B2B,9,? 11.8K,? 192K,2015,https://barking.ee/
392,,software & HR,,,,,,
393,PDF Generator API,Business,B2B,4,? 11.6K,? 98K,2012,https://pdfgeneratorapi.com/
394,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
395,,,model,count 3Q,taxes 3Q,3Q,founded,
396,,software & HR,,,,,,
397,InfraFly,Business,B2B,3,? 11.6K,? 881,2017,https://oms.infrafly.ee/
398,,software & HR,,,,,,
399,Joyixir,Gaming,"B2C,",5,? 11.5K,? 83.6K,2020,https://joyixir.com
400,,,B2B2C,,,,,
401,Eliis,EdTech,"B2B, B2G,",9,? 11.5K,? 39.7K,2013,www.eliis.ee
402,,,B2C,,,,,
403,ConTech,Business,"B2B, B2C",1,? 11.3K,? 97.1K,2020,https://www.consumertech.ee/
404,,software & HR,,,,,,
405,Up Catalyst,CleanTech,B2B,9,? 11.3K,? 2.1K,2019,https://www.upcatalyst.com/
406,RunProperty.com,PropTech &,B2B,4,? 11K,-,2021,https://runproperty.com
407,,Construction,,,,,,
408,Vok Bikes,Transportation,"B2B,",6,? 10.9K,-,2019,https://www.vokbikes.com/
409,,& Logistics,B2B2C,,,,,
410,GuestJoy,TravelTech,"B2B,",8,? 10.8K,? 80.3K,2014,https://guestjoy.com/
411,,,B2B2C,,,,,
412,FanSifter,AdTech &,B2B,2,? 10.8K,? 332,2019,https://fansifter.com/
413,,Creative Tech,,,,,,
414,CTF Tech,CyberTech,"B2B, B2G,",14,? 10.7K,? 10.8K,2020,www.ctftech.com
415,,,"C2C, B2C",,,,,
416,ExtendLaw OU,Business,B2B,3,? 10.7K,? 62.6K,2016,http://extendlaw.com/
417,,software & HR,,,,,,
418,CareMate,Consumer,C2C,6,? 10.6K,? 3.4K,2017,www.caremate.ee
419,,products and,,,,,,
420,,services,,,,,,
421,Synbase,"HealthTech, Life","B2B, B2G",3,? 10.3K,? 30.9K,2016,https://synbase.eu/
422,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
423,,,model,count 3Q,taxes 3Q,3Q,founded,
424,ChatCreate,Business,"B2B,",3,? 10.2K,? 21.3K,2018,www.chatcreate.com
