,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
99,,Wellness,,,,,,
100,meetFrank,Business,"B2B,",18,? 89.4K,? 338.1K,2017,https://www.meetfrank.com/
101,,software & HR,B2B2C,,,,,
102,Agrello,Business,"B2B, B2C,",12,? 86K,? 13.5K,2017,https://www.agrello.io
103,,software & HR,B2B2C,,,,,
104,Jobbatical,Business,B2B2C,14,? 85.8K,? 294.9K,2014,https://jobbatical.com/
105,,software & HR,,,,,,
106,Fractory,Advanced,"B2B, B2C",19,? 80.7K,? 902.9K,2017,fractory.com
107,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
108,,,model,count 1Q,taxes 1Q,1Q,founded,
109,Agileworks,Business,-,20,? 80K,? 295.3K,2011,https://www.agileworks.eu/
110,,software & HR,,,,,,
111,So.Fa.Dog,AdTech &,"B2B,",21,? 79.1K,? 15.8K,2020,https://so.fa.dog
112,,Creative Tech,B2B2C,,,,,
113,Area9 Rhapsode,EdTech,"B2B, B2G,",22,? 75.4K,? 198.7K,2021,https://area9lyceum.com
114,,,B2B2C,,,,,
115,Weekdone,Business,B2B,18,? 71.5K,? 291.7K,2012,weekdone.com
116,,software & HR,,,,,,
117,MRP Easy,Business,B2B,11,? 70.3K,? 523.4K,2014,www.mrpeasy.com
118,,software & HR,,,,,,
119,Eziil Production,Advanced,B2B,24,? 69.7K,? 92.7K,2016,www.eziil.com
120,Intelligence OU,Manufacturing,,,,,,
121,,& Industry,,,,,,
122,Synctuition OU,"HealthTech, Life","B2B, B2C",23,? 68.9K,? 3.4M,2016,www.synctuition.com
123,,sciences &,,,,,,
124,,Wellness,,,,,,
125,ESTO,FinTech,B2B2C,14,? 68.4K,? 695K,2017,https://esto.ee
126,NodeSWAT,Business,-,16,? 68.3K,? 327.9K,2012,https://nodeswat.com/
127,,software & HR,,,,,,
128,REBELROAM OU,CyberTech,"B2B,",12,? 67.6K,? 228.3K,2015,www.rebelroam.com
129,,,B2B2C,,,,,
130,MotherLink,AdTech &,B2B,17,? 67.3K,? 894.7K,2017,https://motherlink.io
131,,Creative Tech,,,,,,
132,1oT,Communication,B2B,17,? 65.1K,? 413.8K,2016,http://1oT.com/
133,MCF,Communication,B2B,18,? 63.3K,? 163.2K,2016,https://greenergydatacenters.com/
134,SportID,"HealthTech, Life","B2B, B2C",18,? 62.1K,? 245.2K,2012,www.stebby.eu
135,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
136,,,model,count 1Q,taxes 1Q,1Q,founded,
137,Clanbeat,EdTech,"B2B, B2G",11,? 59.7K,? 13.5K,2018,clanbeat.com
138,Smaily email marketing,Business,"B2C,",13,? 58K,? 255.3K,2015,https://smaily.com
139,and automation,software & HR,B2B2C,,,,,
140,Silen,Advanced,-,21,? 57.2K,? 488.8K,2018,https://silenspace.com/
141,,Manufacturing,,,,,,
142,,& Industry,,,,,,
143,SPEAKLY,EdTech,"B2B, B2C",19,? 57.1K,? 97.6K,2018,https://www.speakly.me
144,Outfunnel,AdTech &,B2B,10,? 56.9K,? 54.3K,2018,https://outfunnel.com
145,,Creative Tech,,,,,,
146,Resys,FinTech,-,7,? 56.8K,? 432.5K,2016,http://www.resys.io/
147,CoinMetro Group OU,FinTech,"C2C, B2C",12,? 55.3K,-,2018,https://coinmetro.com/
148,Paywerk,FinTech,"B2B, B2C,",6,? 55.2K,? 69.8K,2021,https://paywerk.co
149,,,B2B2C,,,,,
150,Salto,Communication,C2C,13,? 55.1K,? 196.7K,2017,https://salto.co/
151,Guardarian OU,FinTech,"B2B, B2C,",10,? 54.1K,? 369.9K,2017,guardarian.com
152,,,B2B2C,,,,,
153,GlobalReader,Advanced,B2B,12,? 54K,? 232.6K,2014,www.globalreader.eu
154,,Manufacturing,,,,,,
155,,& Industry,,,,,,
156,Pactum AI OU,Business,"B2B, B2C,",14,? 53.7K,? 142.9K,2019,www.pactum.com
157,,software & HR,B2B2C,,,,,
158,Snackable,Communication,-,14,? 51.6K,? 774K,2019,https://www.snackable.ai/
159,Uku,Consumer,"B2B,",13,? 50.9K,? 226.1K,2017,getuku.com
160,,products and,B2B2C,,,,,
161,,services,,,,,,
162,Advendor,AdTech &,-,10,? 50.6K,? 826.3K,2014,https://advendor.net/
163,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
164,,,model,count 1Q,taxes 1Q,1Q,founded,
165,R8 TECHNOLOGIES,PropTech &,B2B,13,? 50.4K,? 105.2K,2017,https://r8tech.io/
166,,Construction,,,,,,
167,Credy,FinTech,B2C,12,? 49.5K,? 1.5M,2015,www.credy.com
168,Evocon OU,Advanced,B2B,18,? 48.8K,? 619K,2016,www.evocon.com
169,,Manufacturing,,,,,,
170,,& Industry,,,,,,
171,Clickwork Games,Gaming,-,11,? 48.3K,? 437.1K,2019,https://clickworkgames.com/
172,Sentinel,CyberTech,"B2B, B2G",9,? 47.2K,? 159.3K,2018,https://thesentinel.ai
173,Nevercode,Business,B2B,17,? 47K,? 61.1K,2015,https://codemagic.io
174,,software & HR,,,,,,
175,Shopz.com,Consumer,B2B,18,? 47K,? 127.4K,2020,www.shopz.com
176,,products and,,,,,,
177,,services,,,,,,
178,Qminder,Business,B2B,12,? 46.5K,? 381.4K,2011,qminder.com
179,,software & HR,,,,,,
180,Opiq,EdTech,"B2B,",14,? 46K,? 517.2K,2013,http://www.opiq.ee
181,,,B2B2C,,,,,
182,IMEPILT STUDIOS,Communication,B2B2C,14,? 45.3K,? 35.2K,2017,www.imepilt.com
183,SensusQ,Communication,B2G,9,? 45K,? 1.2K,2020,www.sensusq.com
184,Warren,Communication,"B2B,",11,? 43.9K,? 56.3K,2012,https://warren.io
185,,,B2B2C,,,,,
186,Timbeter,Advanced,-,15,? 43.5K,? 128.3K,2013,http://www.timbeter.com/
187,,Manufacturing,,,,,,
188,,& Industry,,,,,,
189,Dashbird,Business,-,9,? 43.2K,? 409.1K,2017,https://dashbird.io/
190,,software & HR,,,,,,
191,Solarstone,CleanTech,"B2B, B2C,",16,? 43.1K,? 315.3K,2015,https://solarstone.com
192,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
193,,,model,count 1Q,taxes 1Q,1Q,founded,
194,UpSteam,CleanTech,"B2B, B2C",23,? 42.9K,? 62.5K,2017,https://www.upsteam.ee/eng.html
195,Speys,Transportation,B2B,7,? 42.5K,? 509.9K,2016,https://www.speys.com/
196,,& Logistics,,,,,,
197,Digital Sputnik,AdTech &,"B2B, B2C",13,? 42.2K,? 311.9K,2014,www.digitalsputnik.com
198,,Creative Tech,,,,,,
199,VIVITA International OU,EdTech,B2C,10,? 41.7K,? 2.4K,2018,www.vivita.co
200,upitech,"HealthTech, Life",-,10,? 40.5K,? 215.1K,2014,http://www.upitech.ee/
201,,sciences &,,,,,,
202,,Wellness,,,,,,
203,Brightspark,Business,B2B,11,? 39.4K,? 82.9K,2011,https://lexi.market
204,,software & HR,,,,,,
205,Devolon,FinTech,"B2B, B2C",10,? 37.7K,? 210.7K,2014,-
206,Eurostep Digital,FinTech,B2B,8,? 37.3K,? 4.3K,2017,www.eurostepdigital.com
207,Remato,PropTech &,B2B,9,? 37.3K,? 85.2K,2018,https://remato.com
208,,Construction,,,,,,
209,UBIK Solutions,CleanTech,"B2B, B2C,",9,? 36.5K,? 73.8K,2011,www.ubiksolutions.eu
210,,,B2B2C,,,,,
211,Wolf3D,Gaming,"B2B,",11,? 36.3K,? 229.9K,2014,www.wolf3d.io
212,,,B2B2C,,,,,
213,Bikeep,Transportation,"B2B, B2G,",15,? 35.9K,? 173.4K,2012,http://bikeep.com
214,,& Logistics,B2B2C,,,,,
215,Emphy,TravelTech,-,29,? 34.5K,-,2017,https://emphy.io/
216,BASIS ID,CyberTech,"B2B, B2C",15,? 34.2K,-,2016,https://basisid.com
217,Income,FinTech,"B2B, B2C",7,? 33.2K,? 102.8K,2020,www.getincome.com
218,voog,Business,-,10,? 33.1K,? 163.2K,2011,https://www.voog.com/en
219,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
220,,,model,count 1Q,taxes 1Q,1Q,founded,
221,FleetGuru,Business,B2B,5,? 31.9K,? 12.9K,2020,fleetguru.app
222,,software & HR,,,,,,
223,Sentinel dVPN,CyberTech,B2C,6,? 31.8K,? 194.3K,2021,https://sentinel.co
224,EyeVi Technologies,Transportation,B2B,5,? 31.3K,? 5K,2020,https://www.eyevi.tech
225,,& Logistics,,,,,,
226,Marduk Technologies,SpaceTech,"B2B, B2G",16,? 31.1K,? 35.6K,2016,www.marduk.ee
227,Lokimo,TravelTech,B2B2C,8,? 30.8K,? 30.7K,2017,www.lokimo.ee
228,Cachet,FinTech,B2B2C,5,? 30.5K,-,2018,www.cachet.me
229,Teamscope,Business,B2B,7,? 30.4K,? 150.6K,2015,https://teamscope.io
230,,software & HR,,,,,,
231,HUUM,Consumer,-,18,? 30.3K,? 1M,2013,http://huum.eu/
232,,products and,,,,,,
233,,services,,,,,,
234,PowerUp Fuel Cells OU,CleanTech,"B2B,",14,? 29.5K,? 27.7K,2016,https://powerup-tech.com
235,,,B2B2C,,,,,
236,BHC Laboratory,CyberTech,-,4,? 29K,? 265.7K,2012,https://www.bhclab.com/
237,Aerostat H2H,Business,B2B2C,72,? 29K,? 333.1K,2020,www.h2h.ee
238,,software & HR,,,,,,
239,HIGH MOBILITY,Transportation,B2B2C,5,? 28.9K,? 95.2K,2013,https://high-mobility.com/
240,,& Logistics,,,,,,
241,KappaZeta,SpaceTech,"B2B, B2G",12,? 28.8K,? 92K,2015,www.kappazeta.ee
242,Hanse Digital Access,FinTech,B2B2C,9,? 28.4K,-,2018,www.hansedigitalaccess.com
243,Hygify,"HealthTech, Life","B2B,",9,? 27K,? 77.3K,2018,www.hygify.info
244,,sciences &,B2B2C,,,,,
245,,Wellness,,,,,,
246,Rendin,PropTech &,"B2C,",11,? 26.9K,? 5.7K,2019,www.rendin.co
247,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
248,,,model,count 1Q,taxes 1Q,1Q,founded,
249,Bercman Technologies,CleanTech,"B2B, B2G",9,? 26.8K,? 7.5K,2016,www.bercman.com
250,Crowdestate,FinTech,"B2B, B2C",7,? 26.8K,? 310.2K,2019,www.crowdestate.eu
251,DefSecIntel,CyberTech,"B2B, B2G",10,? 26.7K,? 126.4K,2018,www.defsecintel.com
252,Modern Mobility,Transportation,"B2G, B2C",9,? 26.4K,? 247.7K,2018,https://www.modernmobility.eu/
253,,& Logistics,,,,,,
254,Bisly,PropTech &,B2B,7,? 26.3K,? 50K,2011,www.bisly.com
255,,Construction,,,,,,
256,Lydian,AdTech &,"B2B,",9,? 26.3K,? 46.6K,2018,getlydian.com
257,,Creative Tech,B2B2C,,,,,
258,ProBit Exchange,FinTech,"B2B, B2C",8,? 25.6K,-,2020,www.probit.com
259,TEXTA OU,Communication,"B2B, B2G",10,? 25.2K,? 71.9K,2016,www.texta.ee
260,ViisTek Media OU,AdTech &,"B2C,",6,? 24.7K,? 309.6K,2012,http://www.viistek.com/
261,,Creative Tech,B2B2C,,,,,
262,Mothership,FinTech,"B2B, B2C",4,? 24.6K,? 1.6K,2017,https://mothership.cx
263,Antegenes,"HealthTech, Life","B2B, B2C,",7,? 23.9K,? 2.1K,2018,www.antegenes.com
264,,sciences &,B2B2C,,,,,
265,,Wellness,,,,,,
266,Gridio,CleanTech,"B2C,",4,? 23.7K,? 20.5K,2018,https://gridio.io/en
267,,,B2B2C,,,,,
268,Fitlap OU,"HealthTech, Life",B2C,7,? 23.6K,? 325.6K,2015,https://fitlap.ee
269,,sciences &,,,,,,
270,,Wellness,,,,,,
271,HUGO.legal,Business,"B2B, C2C",23,? 23.3K,? 263.5K,2015,www.hugo.legal
272,,software & HR,,,,,,
273,NEURISIUM,Advanced,B2B,6,? 23.1K,? 19K,2017,www.neurisium.com
274,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
275,,,model,count 1Q,taxes 1Q,1Q,founded,
276,Elsavie,"HealthTech, Life","B2B, B2C",8,? 23K,? 82.7K,2020,www.elsavie.com
277,,sciences &,,,,,,
278,,Wellness,,,,,,
279,Respiray,"HealthTech, Life","B2B, B2C",11,? 22.9K,? 30.3K,2020,www.respiray.com
280,,sciences &,,,,,,
281,,Wellness,,,,,,
282,IPDx,"HealthTech, Life","B2B, B2C",8,? 22.9K,? 26.5K,2017,www.ipdx.eu
283,,sciences &,,,,,,
284,,Wellness,,,,,,
285,Citybee,Transportation,B2C,10,? 22.7K,? 971.9K,2019,www.citybee.ee
286,,& Logistics,,,,,,
287,Hausing,PropTech &,"B2B, B2C,",3,? 22.5K,? 13.2K,2017,www.hausing.ee
288,,Construction,B2B2C,,,,,
289,EFENCO,CleanTech,B2B,3,? 22.3K,? 10.9K,2015,efenco.eu
290,FeelingStream,Business,"B2B,",41,? 22.2K,? 115.9K,2015,https://www.feelingstream.com
291,,software & HR,B2B2C,,,,,
292,PDF Generator API,Business,B2B,4,? 21.4K,? 144K,2012,https://pdfgeneratorapi.com/
293,,software & HR,,,,,,
294,GuestJoy,TravelTech,"B2B,",8,? 21.3K,? 61.6K,2014,https://guestjoy.com/
295,,,B2B2C,,,,,
296,Fyma OU,PropTech &,"B2B, B2G",10,? 21.2K,? 13.6K,2017,www.fyma.ai
297,,Construction,,,,,,
298,Siffi,"HealthTech, Life","B2B,",7,? 21K,? 111.4K,2018,www.siffi.com
299,,sciences &,B2B2C,,,,,
300,,Wellness,,,,,,
301,Snabb,Business,B2B,8,? 20.9K,? 231.8K,2015,https://barking.ee/
302,,software & HR,,,,,,
303,Modash,AdTech &,B2B,6,? 20.7K,? 95.3K,2018,https://www.modash.io/
304,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
305,,,model,count 1Q,taxes 1Q,1Q,founded,
306,Autobahn,Transportation,"B2B,",5,? 20.7K,? 70.1K,2013,www.autobahn.tech
307,,& Logistics,B2B2C,,,,,
308,Patchstack,CyberTech,B2B,4,? 20.7K,? 72.2K,2017,https://www.patchstack.com/
309,Moderan Solutions,PropTech &,B2B,6,? 20.4K,? 29.4K,2015,https://www.moderansolutions.com
310,,Construction,,,,,,
311,Haut.AI,"HealthTech, Life","B2B,",4,? 20.3K,? 126.1K,2018,https://haut.ai/
312,,sciences &,B2B2C,,,,,
313,,Wellness,,,,,,
314,FoodDocs,AgTech &,B2B,8,? 20.1K,? 45.2K,2017,www.fooddocs.com
315,,FoodTech,,,,,,
316,Parcelfellow,Transportation,B2B2C,13,? 19.9K,? 273K,2014,www.parcelfellows.com
317,,& Logistics,,,,,,
318,Fintech-Market,FinTech,"B2B,",8,? 19.4K,? 115.6K,2018,https://www.fintech-market.com
319,,,B2B2C,,,,,
320,WePower,CleanTech,-,2,? 18.5K,-,2018,https://wepower.network/
321,shoproller,AdTech &,-,5,? 18.4K,? 83.9K,2012,http://www.shoproller.ee/
322,,Creative Tech,,,,,,
323,99math,EdTech,"B2C,",9,? 18.2K,-,2019,www.99math.com
324,,,B2B2C,,,,,
325,Avokaado,Business,"B2B, B2C",6,? 18K,? 36.1K,2015,www.avokaado.com
326,,software & HR,,,,,,
327,Vegvisir,Advanced,"B2B, B2G",1,? 17.5K,? 65.9K,2021,https://vegvisir.ee
328,,Manufacturing,,,,,,
329,,& Industry,,,,,,
330,Investly,FinTech,B2B,5,? 17.3K,? 53.8K,2014,https://investly.co
331,Planet42,FinTech,"B2C,",3,? 17.1K,? 43K,2017,www.planet42.com
332,,,B2B2C,,,,,
333,Wert,FinTech,"B2B,",3,? 17K,-,2020,wert.io
334,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
335,,,model,count 1Q,taxes 1Q,1Q,founded,
336,,,B2B2C,,,,,
337,Airobot,CleanTech,"B2B, B2C",5,? 17K,? 187.6K,2013,www.airobot.ee
338,Worksup,AdTech &,"B2B, B2G",5,? 16.8K,? 53K,2018,https://www.worksup.com/
339,,Creative Tech,,,,,,
340,Envoice,FinTech,-,9,? 16.7K,? 70K,2015,https://envoice.eu/et/
341,Degritter,Consumer,B2B2C,9,? 16.7K,? 555K,2015,https://degritter.com
342,,products and,,,,,,
343,,services,,,,,,
344,hi.com,FinTech,"B2B, B2C,",6,? 16.6K,? 830.1K,2020,hi.com
345,,,B2B2C,,,,,
346,Teamweek,Business,-,3,? 16.6K,? 448.3K,2017,https://teamweek.com/
347,,software & HR,,,,,,
348,Salto X,FinTech,B2B2C,4,? 16.5K,? 60.3K,2021,www.saltox.co
349,Promoty,AdTech &,B2B,8,? 16.3K,? 57.6K,2017,https://www.promoty.io
350,,Creative Tech,,,,,,
351,Rexplorer,CleanTech,"B2B, B2C",5,? 16.2K,? 12.4K,2020,https://www.rexplorer.ee/
352,Vok Bikes,Transportation,"B2B,",9,? 15.8K,? 10.3K,2019,https://www.vokbikes.com/
353,,& Logistics,B2B2C,,,,,
354,Eliis,EdTech,"B2B, B2G,",8,? 15.6K,? 69.5K,2013,www.eliis.ee
355,,,B2C,,,,,
356,Gratitude Services,Consumer,"B2B, B2C",10,? 15.1K,? 18.5K,2019,https://gratitudeservices.com
357,,products and,,,,,,
358,,services,,,,,,
359,Single.Earth,CleanTech,B2B,6,? 15K,? 10.6K,2019,www.single.earth
360,Futuclass,EdTech,"B2G, B2C,",8,? 15K,? 713,2019,www.futuclass.com
361,,,B2B2C,,,,,
362,Vespia,CyberTech,B2B,7,? 14.9K,? 12.8K,2020,https://vespia.io/
363,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
364,,,model,count 1Q,taxes 1Q,1Q,founded,
365,Rephop,FinTech,B2B,2,? 14.8K,? 43.1K,2013,https://www.rephop.com/
366,Viseven,Business,-,6,? 14.6K,? 4.8M,2014,https://viseven.com
367,,software & HR,,,,,,
368,Coursy.io,Business,"B2B, B2G,",6,? 14.4K,? 70.5K,2019,https://www.coursy.io/
369,,software & HR,B2B2C,,,,,
370,Spaceit,SpaceTech,"B2B,",3,? 14.3K,? 458,2015,https://www.spaceit.eu/
371,,,B2B2C,,,,,
372,Digiotouch,Business,"B2B, B2C,",1,? 14.2K,? 5.3K,2018,https://www.digiotouch.com
373,,software & HR,B2B2C,,,,,
374,Yaga,Consumer,C2C,6,? 14.2K,? 64.3K,2017,yaga.co.za
375,,products and,,,,,,
376,,services,,,,,,
377,Nobe Cars,Advanced,"B2B, B2G,",4,? 14.1K,? 5.6K,2017,www.mynobe.com
378,,Manufacturing,C2C,,,,,
379,,& Industry,,,,,,
380,Mentornaut,EdTech,B2C,9,? 14.1K,? 16.3K,2020,https://mentornaut.ee
381,Thinnect,Communication,B2B,14,? 13.9K,? 49.4K,2015,www.thinnect.com
382,makeitneutral,CleanTech,"B2B, B2C,",7,? 13.7K,? 10.4K,2021,makeitneutral.org
383,,,B2B2C,,,,,
384,Woola,CleanTech,B2B,8,? 13.5K,? 6.4K,2020,woola.xyz
385,Yanu,Consumer,"B2B, B2C",3,? 13.5K,? 185,2018,https://yanu.ai
386,,products and,,,,,,
387,,services,,,,,,
388,SoftComply,"HealthTech, Life",B2B,3,? 13.4K,? 129.6K,2016,https://softcomply.com/
389,,sciences &,,,,,,
390,,Wellness,,,,,,
391,Bankish,FinTech,B2B,9,? 13.4K,? 131.4K,2017,www.bankish.eu
392,Aeon Must Die! by,Gaming,"B2B, B2C,",11,? 13.1K,? 18K,2016,http://limestone-games.com
393,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
394,,,model,count 1Q,taxes 1Q,1Q,founded,
395,Limestone Games Plc,,B2B2C,,,,,
396,Apptastic,AdTech &,B2B,2,? 12.8K,? 548.7K,2019,apptastic.mobi
397,,Creative Tech,,,,,,
398,Mediamodifier,AdTech &,"B2B, B2C,",6,? 12.7K,? 130.2K,2019,https://mediamodifier.com
399,,Creative Tech,B2B2C,,,,,
400,SetGo,Business,B2B,3,? 12.6K,? 38.4K,2019,https://www.setgo.ee/
401,,software & HR,,,,,,
402,ChatCreate,Business,"B2B,",1,? 12.5K,? 60.7K,2018,www.chatcreate.com
403,,software & HR,B2B2C,,,,,
404,Reverse Resources,CleanTech,B2B,3,? 12.4K,? 32.3K,2014,http://www.reverseresources.net
405,GScan,Advanced,B2G,4,? 12.3K,? 687,2018,https://gscan.eu
406,,Manufacturing,,,,,,
407,,& Industry,,,,,,
408,SOMA Smart Home,Consumer,"B2B, B2C",7,? 12.1K,? 95K,2013,www.somasmarthome.com
409,,products and,,,,,,
410,,services,,,,,,
411,Binalyze,CyberTech,"B2B, B2C",1,? 12.1K,? 55.3K,2018,www.binalyze.com
412,Overstep by Gamecan,Gaming,"B2B, B2C",12,? 12.1K,? 71.9K,2015,www.overstepgame.com
413,LoQuiz,TravelTech,B2B,5,? 12K,? 83.6K,2011,loquiz.com
414,Saunum,Consumer,B2C,3,? 11.8K,? 20.4K,2014,www.saunum.com
415,,products and,,,,,,
416,,services,,,,,,
417,CostPocket,FinTech,B2B,6,? 11.8K,? 49.5K,2016,https://www.costpocket.com
418,Waybiller,Transportation,"B2B, B2G",4,? 11.8K,? 15K,2017,https://waybiller.com
